tstamp	src_city_place	src_city_user	src_city	dest_city	tweet	sentiment
Tue Jul 08 01:17:50 +0000 2014	None	u'USA'	None	los angeles	u"RT @PerfPetRescue: Please help CISCO get adopted ASAP. Thank you! We're in Los Angeles. http://t.co/Hz1x9PGA42 2 years old,\u2026 http://t.co/PN\u2026"	0.0
Tue Jul 08 01:17:50 +0000 2014	None	u'Worldwide'	None	oakland	u'\u201c@brodiebrazilCSN: Jason Hammel just arrived to Oakland, will start Wednesday for #Athletics http://t.co/PspdXWy4QR\u201d #pleasehammeldonthurtem'	0.0
Tue Jul 08 01:17:50 +0000 2014	None	u'Rock Hill, SC'	None	charlotte	u'RT @RockHillSCCity: Map showing outage out of Charlotte Ave substation to about 1300 customers. Checking on it. @GrouchosRKH @subguy'	0.0
Tue Jul 08 01:17:50 +0000 2014	None	None	None	miami	u'RT @DT_317: Who said that RT @Talk_NBA_: During the 2014 NBA Finals LeBron led Miami in PPG, RPG, APG, SPG, FG% 3FG%\nBut some idiots still \u2026'	0.0
Tue Jul 08 01:17:50 +0000 2014	None	u'Masonry District | #BATAT'	None	madison	u"You're cool too, Madison!"	0.4375
Tue Jul 08 01:17:50 +0000 2014	None	u'Rio de Janeiro'	None	helena	u'Helena Ranaldi n\xe3o pisca. \xc9 estranh\xedssimo.  #EmFamilia'	0.0
Tue Jul 08 01:17:50 +0000 2014	None	u'Austin, Texas'	austin	austin	u'Dr. Sherry Neyman in Austin MD Magazine \u2013 June 2014:  http://t.co/HMN7EaJiAj'	0.0
Tue Jul 08 01:17:50 +0000 2014	None	u'Ontario, Canada'	None	los angeles	u"RT @PerfPetRescue: Please help CISCO get adopted ASAP. Thank you! We're in Los Angeles. http://t.co/Hz1x9PGA42 2 years old,\u2026 http://t.co/PN\u2026"	0.0
Tue Jul 08 01:17:50 +0000 2014	None	None	None	chicago	u"RT @anazaalene: Females from Chicago- models needed. Dm, don't mention me."	0.0
Tue Jul 08 01:17:50 +0000 2014	None	None	None	riverside	u'RT @GeistGracie: deep cries out, deep cries out to you. we cry out, we cry out to you, Jesus! \U0001f64f I MISS RIVERSIDE SO MUCH &amp; THIS IS STUCK IN\u2026'	0.0666666666667
Tue Jul 08 01:17:50 +0000 2014	None	u' 6.5.14 '	None	fresno	u'RT @LuluLSG: \U0001f602 #Fresno http://t.co/czhNjprnwC'	0.0
Tue Jul 08 01:17:50 +0000 2014	None	u'Dallas, TX'	dallas	dallas	u'#Dallas #Job Pursuit Manager/Senior Manager - Office of the CEO - Attest: Dallas Deloitte Services LP is curre... http://t.co/ZZijIUZvym'	0.0
Tue Jul 08 01:17:50 +0000 2014	None	u'toyama'	None	boston	u'RT @LACOSTE: Our #mcm is #BenedictCumberbatch wearing LACOSTE while arriving on the set of his new movie #BlackMass in #Boston http://t.co/\u2026'	0.136363636364
Tue Jul 08 01:17:50 +0000 2014	None	u'Dallas, TX'	dallas	dallas	u'#Dallas #Job Office of the CEO - National Pursuit Manager - (Proposal Development, Proposal Writing/Management... http://t.co/iPak6B4grO'	0.0
Tue Jul 08 01:17:50 +0000 2014	None	None	None	None	u'RT @Florencianeeira: Que lindo ma\xf1ana santa \U0001f44c\U0001f44c'	0.0
Tue Jul 08 01:17:51 +0000 2014	None	u'Puerto Rico'	None	kansas city	u'#MILB- Los Kansas City Royals dejan en libertad al jardinero boricua Ariel Estades.'	0.0
Tue Jul 08 01:17:51 +0000 2014	None	u'94'	None	charlotte	u"Charlotte sa fais 7 ans j'ai son gilet gris"	0.0
Tue Jul 08 01:17:51 +0000 2014	None	u'hawaii'	None	chicago	u'RT @JCULLI: damn 82 ppl shot &amp; 14 killed over the 4th of July weekend in Chicago!!!! Damn wtf man. Niggas need to chill the fuck out!'	-0.5
Tue Jul 08 01:17:51 +0000 2014	None	None	None	austin	u"RT @camEElahotbello: someone: Austin\n\nLauren:\n\nLauren:  \n\nLauren: \n\nLauren: i just came here to have a good time and i'm honestly feeling s\u2026"	0.65
Tue Jul 08 01:17:51 +0000 2014	None	u'Dallas, TX'	dallas	dallas	u'#Dallas #Job Pediatric rn plano tx: Plano ...CEO to our local office Directors have open door policies and car... http://t.co/txTSkI51Qw'	0.0
Tue Jul 08 01:17:51 +0000 2014	None	u'USA'	None	jackson	u'Nobody does buzzkill quite like Edwin Jackson. #Cubs'	0.0
Tue Jul 08 01:17:51 +0000 2014	None	u'Las Vegas'	las vegas	chicago	u"RT @FistImpression: Dear @BarackObama , People in Chicago are dying..... do something. \n\n                Sincerely, All The Chicagoan's you\u2026"	0.5
Tue Jul 08 01:17:51 +0000 2014	None	None	None	baltimore	u'#B1G The Baltimore Sun discusses Maryland\'s "new beginning" with the Big Ten Conference.  http://t.co/P8EpKxs4MY'	0.0454545454545
Tue Jul 08 01:17:51 +0000 2014	u'miramar'	u'Boston Brooklyn South Beach'	None	atlanta	u'Zino From Boston And Aint Even Allowed in Boston aka Chiraq Jr Nigga own Cousin Shot emm Lmfaoooo thats why he in Atlanta Now'	0.6
Tue Jul 08 01:17:51 +0000 2014	None	u'\xdcT: 40.778709,-73.949023'	None	columbus	u'Columbus Short Get\u2019s Arrested over The Fourth of July\xa0Weekend. http://t.co/qhLv3CTKB2'	0.0
Tue Jul 08 01:17:51 +0000 2014	None	u'Dallas, TX'	dallas	dallas	u'#Dallas #Job Account Executive - WCAD In Irving - Texas, USA / United States: Irving ...record of quota achiev... http://t.co/szUQ66uXzO'	0.0
Tue Jul 08 01:17:51 +0000 2014	None	u'Dallas, TX'	dallas	dallas	u'#Dallas #Job Senior Account Executive -Cloud Solutions: Dallas ...managing a 90/120 day sales process/funnel t... http://t.co/PQYMw0cgu9'	0.0
Tue Jul 08 01:17:51 +0000 2014	None	None	None	washington	u'Feathered feat: ancient bird had largest wingspan ever: WASHINGTON (Reuters) - The wandering albatross, a magn... http://t.co/PQgsqBwTXu'	0.0
Tue Jul 08 01:17:51 +0000 2014	None	u'Los Toldos'	None	None	u'los graffitis  que me mande en lo de la balda locooo jajja , le paso el trapo a Ro\xf1o'	0.0
Tue Jul 08 01:17:51 +0000 2014	None	u'SOUTH MEXICO CITY'	None	atlanta	u'RT @nokillcoalition: Atlanta, GA - Bradley, in rescue but must have help, \nPLEASE SHARE AND HELP ME FIND BRADLEY SOME HAPPINESS! http://t.c\u2026'	0.875
Tue Jul 08 01:17:51 +0000 2014	None	u'Cleveland, Ohio'	cleveland	atlanta	u'Market starts tomorrow come see us at AmericasMart Atlanta Bldg. 2 Floor 13, Showroom 1327B. http://t.co/OykZdDeVGI'	0.0
Tue Jul 08 01:17:51 +0000 2014	None	None	None	madison	u"RT @sowhataaron: 'hayes and madison would be so cute' http://t.co/OfyCnpuLGy"	0.5
Tue Jul 08 01:17:51 +0000 2014	None	u'Roca Casterly '	None	mesa	u'@CraigLanni_ yo puedo hacerlo , soy la reina * rie de su brazo y se sienta presidiendo la mesa dejando un lugar a su lado*'	0.0
Tue Jul 08 01:17:51 +0000 2014	None	u'Buffalo, NY'	None	san diego	u"@polaroidbaby27 I was thinking about that. They're from San Diego though I just picture maybe being mocked by a 5yo, ha ha!"	0.0
Tue Jul 08 01:17:51 +0000 2014	None	None	None	frankfort	u'What a sunset in Frankfort tonight! @Kentuckyweather http://t.co/oHzVZg43uz'	0.0
Tue Jul 08 01:17:51 +0000 2014	None	u'Springfield, MO'	springfield	san antonio	u'@mike_mayers28 retires his 7th straight out with his 4th K to end b5, keeping it tied at 2-2 in San Antonio'	0.2
Tue Jul 08 01:17:51 +0000 2014	None	u'Recife, Pe'	None	helena	u'Helena vai matar Laerte?? :O  #EmFamilia'	0.05
Tue Jul 08 01:17:51 +0000 2014	None	u'Centreville Virginia '	None	None	u'RT @jaegersports: If I can throw it 200 ft, I try to throw it 300 ft. I don\'t stop at 120 feet, I throw it as far as I can." - Greg Maddux,\u2026'	0.1
Tue Jul 08 01:17:51 +0000 2014	None	u'Chicago'	chicago	jackson	u'Cue Edwin Jackson meltdown...'	0.0
